wallet_id,onboard_date,user_class,state,gender,region,last_trans_date,first_trans_date,days_since_last_txn,days_to_first_txn,tenure_days,age,total_txn_count,total_tpv,avg_tpv,txn_count_30d,tpv_30d,avg_txn_value_30d,txn_count_90d,tpv_90d,avg_txn_value_90d,txn_trend,tpv_trend,avg_days_between_txn,pos_share,transfer_share,digital_service_share,loan_share,deposit_share,total_commission,success_rate,churn_flag
eac1df81-1120-4e10-8bdb-0f80c16020fb,"February 11, 2023",App User,Rivers,,South South,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,1
b01fa0d0-cd90-47d1-b1b0-093ab9ee5c43,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
3b3784d9-8580-43d1-95b8-083fc240b53d,"December 27, 2024",App User,Anambra,Female,South East,"August 8, 2025, 20:25","December 31, 2024, 12:03",97,220,321,0,"2,083","1,957,915.8",939.95,0,0,0,0,0,0,0,0,0.11,0,0.001,0.99,0,0.011,"5,040,197,606",0.92,1
08482dbc-1564-476e-b35a-d802ab44286a,"November 28, 2022",App User,Oyo,,South West,,,,,"1,081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4e2e8ad-7adb-4b70-8fcf-69b0f847843f,"February 11, 2023",App User,Lagos,Male,Lagos,"August 1, 2025, 23:15","January 13, 2023, 08:19",104,931,"1,006",42,636,"6,220,771.27","9,781.09",0,0,0,0,0,0,0,0,1.42,0,0.016,0.69,0,0.29,"15,227,112",0.92,1
f5e6de79-bd05-4842-b40f-f919750e9acf,"February 11, 2023",App User,Bayelsa,,South South,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9f4ef516-57d1-4262-bf08-b7d4afbf5b0a,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12e002f3-682a-4a04-bcec-8a6b4e484af3,"February 11, 2023",App User,Osun,,South West,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"80,750",0,1
630e9210-309d-4751-9a10-241088071bb5,"January 11, 2024",App User,Lagos,Male,Lagos,"October 23, 2024, 23:49","September 17, 2024, 11:10",386,36,672,31,7,"3,600",514.29,0,0,0,0,0,0,0,0,6,0,0.43,0.43,0,0.14,"2,100",0.71,1
4d069b88-9c74-4679-802d-2ff47cdbd031,"November 13, 2024",App User,Osun,Male,South West,,,,,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940fa9e6-3dcf-4735-92f1-549105bdb842,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,850",0,1
86133d86-cf95-44e5-b8cf-b9299edb5561,"August 9, 2024",App User,Lagos,Female,Lagos,,,,,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bd7d638-3295-4eb6-8926-3d48245af160,"September 3, 2024",App User,Lagos,Female,Lagos,,,,,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b73d6ddd-7a7a-47b7-b23c-9c98ce46a364,"February 11, 2023",Terminal User,Lagos,,Lagos,"October 13, 2023, 09:22","February 11, 2023, 23:30",762,244,"1,006",23,130,"36,206,280","278,509.85",0,0,0,0,0,0,0,0,1,0.52,0.35,0,0,0.14,"10,920",0.84,1
c35ba275-4c08-4b9d-9830-17c190e0a971,"February 11, 2023",App User,Benue,,North,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d09d07f0-870e-45fa-9e98-4c6bda6ef8a1,"February 13, 2023",App User,Rivers,,South South,"February 13, 2023, 22:26","February 13, 2023, 22:25",,0,"1,004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,1
4b2faff6-4303-4b2f-9851-ef0f6264207b,"February 11, 2023",App User,Rivers,,South South,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"172,526",0,1
77d21dce-859e-4f67-8e45-47a99e3c42c0,"May 15, 2023",App User,Oyo,,South West,,,,,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a72aea4-931d-4c79-bafc-a50837354deb,"May 31, 2025",App User,Delta,Female,South South,,,,,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b26755a6-1163-4a28-b866-36290259de9f,"October 7, 2023",App User,Oyo,Male,South West,,,,,768,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3e0f83a-56a4-45e5-b5f8-791a3ad6db8e,"April 7, 2023",Terminal User,Enugu,Female,South East,"April 29, 2025, 14:41","April 13, 2023, 18:35",198,747,951,43,"1,777","28,215,927.07","15,878.41",0,0,0,0,0,0,0,0,0.42,0.49,0.23,0.28,0,0.0017,"1,149,719",0.87,1
7f11cb30-31a6-4b8e-a36a-1d7b2ec77dd0,"February 11, 2023",App User,Lagos,,Lagos,"April 1, 2023, 11:13","January 12, 2023, 21:35",957,79,"1,006",0,22,"76,230","3,465",0,0,0,0,0,0,0,0,2.29,0,0.55,0.18,0,0.27,"9,856",0.86,1
6ddf5fa0-34cb-4b54-badc-223b799e2d2d,"October 15, 2025",App User,Abia,Female,South East,"November 11, 2025, 17:27","October 15, 2025, 20:22",2,27,29,0,69,"272,950","3,955.8",69,"272,950","3,955.8",69,"272,950","3,955.8",1,1,0.4,0,0.12,0.81,0,0.072,"2,860,050",0.67,0
abb77f48-cfe1-4d70-89e1-249e9755518c,"December 30, 2023",App User,Benue,Male,North,"June 29, 2024, 07:00","December 30, 2023, 08:08",502,182,684,23,4,"1,040",260,0,0,0,0,0,0,0,0,60.67,0,0.25,0.5,0,0.25,0,0.75,1
4cb9c470-8a93-4711-89c6-23e0b0432c61,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c98dc5b2-7e33-40b0-b258-4aeeb4e6b8b0,"August 9, 2022",App User,Oyo,,South West,,,,,"1,192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5eafc714-b173-456a-adb2-42e59a4885f9,"February 11, 2023",Terminal User,Zamfara,Male,North,"January 30, 2024, 21:30","January 11, 2023, 01:03",653,384,"1,006",33,277,"4,606,876.16","16,631.32",0,0,0,0,0,0,0,0,1.28,0.2,0.23,0.43,0,0.14,"448,463",0.87,1
fae541a7-e94a-4f21-9c73-c7bfabd42e24,"February 11, 2023",Terminal User,Lagos,,Lagos,"June 27, 2023, 13:16","February 11, 2023, 23:30",870,136,"1,006",0,3,700,233.33,0,0,0,0,0,0,0,0,1.5,0,0.33,0.67,0,0,240,1,1
86cba84b-5235-4f91-9ee4-cbe6b3a02b42,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000",0,1
cd7df45a-1131-4fec-aacd-0493ee21e115,"November 27, 2024",App User,Delta,Male,South South,"March 16, 2025, 09:34","November 29, 2024, 09:52",242,107,351,0,32,"557,925","17,435.16",0,0,0,0,0,0,0,0,3.45,0,0.84,0.031,0,0.13,"288,000",0.62,1
3f954695-30ae-4754-808c-86833f3887e6,"February 11, 2023",App User,Enugu,,South East,"March 20, 2023, 22:26","January 30, 2023, 11:22",969,49,"1,006",0,20,"255,154.38","12,757.72",0,0,0,0,0,0,0,0,1.79,0,0.55,0.3,0,0.15,0,0.85,1
e8bd0a7e-3be9-47a3-91b2-a1ed1f4d872c,"February 11, 2023",Terminal User,Benue,Male,North,"November 27, 2023, 19:40","February 11, 2023, 23:30",717,289,"1,006",28,70,"1,906,172","27,231.03",0,0,0,0,0,0,0,0,2.3,0.67,0.19,0.1,0,0.043,"381,500",0.36,1
1321ba52-5336-4ccb-920b-c15e91471249,"February 11, 2023",App User,Lagos,Female,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e2561afa-5701-4957-abb1-ec334144f417,"February 11, 2023",Terminal User,Enugu,Female,South East,"November 8, 2025, 14:37","January 15, 2023, 16:42",5,"1,028","1,006",0,559,"1,384,259.04","2,476.31",9,"31,900","3,544.44",25,"99,300","3,972",0.36,0.32,1.79,0.0089,0.011,0.87,0,0.11,"84,879,678",0.93,0
48f6fd30-d72c-4cb8-8e00-8dce08cff140,"September 14, 2024",App User,Plateau,Male,North,"February 20, 2025, 11:15","September 26, 2024, 23:09",266,147,425,0,25,"241,540","9,661.6",0,0,0,0,0,0,0,0,6.12,0,0.48,0.32,0,0.2,"259,450",0.8,1
421d0ce8-4fe1-414e-a3ba-9176b01ae9bb,"February 11, 2023",App User,Lagos,Male,Lagos,"November 11, 2025, 20:50","January 11, 2023, 19:42",2,"1,035","1,006",0,"1,573","100,922,990","64,159.56",72,"11,392,265","158,225.9",137,"24,662,851","180,020.81",0.53,0.46,0.64,0,0.076,0.78,0,0.14,"2,672,251,725",0.95,0
b11ee090-c565-46bc-8b2f-a2845614f405,"August 16, 2024",App User,Ogun,Female,South West,"November 30, 2024, 17:55","August 19, 2024, 20:12",348,103,454,0,93,"962,765","10,352.31",0,0,0,0,0,0,0,0,1.12,0,0.14,0.52,0,0.34,"51,150",0.95,1
ebba9756-36d2-431b-87d0-84194d87e620,"February 11, 2023",App User,Ebonyi,,South East,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73,450",0,1
9ba7dd28-deb0-4af8-9f2c-87ba61a05f0d,"December 6, 2023",App User,Kano,Male,North,,,,,708,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f99eaf34-63e5-45dd-be71-971a4ef33169,"April 10, 2023",Terminal User,Rivers,,South South,"February 23, 2024, 14:54","April 10, 2023, 13:48",629,319,948,32,861,"4,246,560","4,932.13",0,0,0,0,0,0,0,0,0.37,0.37,0.15,0.071,0,0.41,"33,492,900",0.96,1
c27c93ec-45ea-4323-9fc4-45ed8a611e18,"December 16, 2023",App User,Ekiti,Male,South West,,,,,698,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb37430b-f8ab-4e09-a1d3-3c071f1c1462,"July 14, 2023",Terminal User,FCT Abuja,,North,"July 31, 2023, 22:07","July 15, 2023, 17:42",836,16,853,35,15,"1,233,650","82,243.33",0,0,0,0,0,0,0,0,1.14,0,0.53,0.33,0,0.13,"42,750",0.67,1
4acc75ed-d751-4adf-b616-613d2be7edff,"February 11, 2023",Terminal User,Oyo,Female,South West,"November 16, 2023, 14:01","February 11, 2023, 23:30",728,278,"1,006",29,884,"10,226,114.88","11,568",0,0,0,0,0,0,0,0,0.27,0.51,0.29,0.16,0,0.043,"532,168",0.82,1
959feb41-b879-4cd0-a307-8ca5dc940397,"July 21, 2023",Terminal User,Kwara,Male,South West,"October 10, 2024, 06:21","July 21, 2023, 17:59",399,447,846,40,"1,983","12,304,772.49","6,205.13",0,0,0,0,0,0,0,0,0.23,0.43,0.32,0.064,0,0.19,"922,095",0.81,1
2f5ee1c6-2838-4899-a524-77fd56c0607e,"October 3, 2023",Terminal User,Lagos,Male,Lagos,"July 27, 2024, 17:49","October 4, 2023, 10:26",474,297,772,39,205,"2,617,035","12,766.02",0,0,0,0,0,0,0,0,1.46,0.41,0.53,0.034,0,0.02,0,0.73,1
1346221d-4227-45d9-9bdb-c7c4058e9afa,"August 15, 2023",App User,Akwa Ibom,Female,South South,"November 29, 2023, 15:01","November 29, 2023, 14:48",715,0,821,44,2,"3,800","1,900",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,1
30d74d72-b9f4-4cba-bf57-615c9b2ffea9,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,090",0,1
613a6297-90db-45d1-9b3b-0cd3077f017b,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","January 12, 2023, 09:28",,30,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"158,486",0,1
0ac18b32-c228-436e-92de-217c46a13e53,"April 12, 2023",Terminal User,FCT Abuja,,North,"September 12, 2024, 16:55","April 12, 2023, 18:07",427,519,946,32,"2,044","17,987,254.06","8,800.03",0,0,0,0,0,0,0,0,0.25,0.42,0.22,0.076,0,0.28,0,0.93,1
5530bcc6-331c-4d22-a685-e5a4873b39df,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,1
07c42f16-9b1a-4946-ba97-f552b7d37f00,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,600",0,1
7c4383c4-153f-4808-8481-69150342647c,"February 11, 2023",Terminal User,Imo,,South East,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,260",0,1
8e44e67f-31c2-442f-98b7-9a6d3f2ad8f5,"August 19, 2023",App User,,,Other,,,,,817,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eed42633-0f5a-4fc9-a195-2684eff04e7b,"February 11, 2023",App User,Anambra,Male,South East,"June 18, 2025, 21:20","January 19, 2023, 20:32",148,881,"1,006",33,435,"522,460.04","1,201.06",0,0,0,0,0,0,0,0,1.97,0,0.0092,0.9,0,0.094,"6,435,390",0.97,1
8a7a3df9-4cf0-498a-943c-3b220f6b1acb,"May 27, 2025",App User,Lagos,Male,Lagos,"July 19, 2025, 20:38","May 27, 2025, 11:56",117,53,170,0,198,"154,398",779.79,0,0,0,0,0,0,0,0,0.27,0,0,0.97,0,0.025,"2,454,606",0.93,1
36b0a625-5f87-46cf-ace9-982655e77e1f,"April 20, 2024",App User,Lagos,Male,Lagos,"July 16, 2025, 16:23","April 20, 2024, 13:54",120,452,572,44,"1,120","38,906,525","34,737.97",0,0,0,0,0,0,0,0,0.4,0,0.059,0.67,0,0.27,"35,851,200",0.95,1
ee8ab8dc-de4c-49c9-9852-67718b15abb1,"March 25, 2023",Terminal User,FCT Abuja,Male,North,"November 10, 2025, 11:04","March 26, 2023, 11:27",3,960,964,35,"5,577","66,664,019","11,953.38",45,"185,491","4,122.02",131,"595,577","4,546.39",0.34,0.31,0.17,0.025,0.076,0.73,0,0.17,"251,366,544",0.94,0
45fbe67b-3857-4b33-9739-a4eb8efce099,"February 11, 2023",App User,Lagos,,Lagos,"November 7, 2025, 21:19","January 12, 2023, 14:14",6,"1,030","1,006",0,32,"109,620.95","3,425.65",1,302.95,302.95,4,"8,101.53","2,025.38",0.25,0.04,31.52,0,0.031,0,0,0.97,"2,336",1,0
b9b2e1e9-6c27-4261-bf2c-8c18f86a8302,"January 3, 2025",App User,Nasarawa,Male,Other,"March 2, 2025, 16:38","January 3, 2025, 05:28",256,58,314,0,6,"1,800",300,0,0,0,0,0,0,0,0,11.6,0,0,0.5,0,0.5,"2,700",1,1
abc6027f-1b1a-45f6-98dc-1f57bb5f7c76,"January 3, 2024",App User,Lagos,Female,Lagos,"May 27, 2024, 16:05","January 3, 2024, 13:38",535,145,680,34,67,"283,405","4,229.93",0,0,0,0,0,0,0,0,2.2,0,0.4,0.27,0,0.33,"71,355",0.93,1
fa8bbb7c-d51a-4902-91f1-ad7412e33e55,"February 11, 2023",App User,Imo,Male,South East,"November 24, 2023, 10:59","February 11, 2023, 23:30",720,286,"1,006",33,2,"2,800","1,400",0,0,0,0,0,0,0,0,2,0,1,0,0,0,"8,996",1,1
32259f59-d6bc-406f-a312-d4854871da03,"March 21, 2024",Terminal User,Edo,Female,South South,"March 21, 2024, 13:51","March 21, 2024, 12:59",602,0,602,41,2,"15,295","7,647.5",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,1,1
64685286-291b-4216-81ef-997c46f834fc,"February 11, 2023",App User,Oyo,,South West,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2214d55b-e8d0-4a59-8bb4-3bae57fd3f34,"February 11, 2023",Terminal User,Ogun,,South West,"April 4, 2024, 22:31","January 11, 2023, 19:32",588,449,"1,006",48,392,"9,997,095.05","25,502.79",0,0,0,0,0,0,0,0,1.06,0.079,0.13,0.69,0,0.11,"58,532,264",0.82,1
ec79dee8-7338-4901-834c-c5e7c22ad35d,"February 21, 2024",App User,Ogun,Male,South West,"November 7, 2025, 14:28","February 21, 2024, 21:28",6,625,631,42,"2,549","37,550,541.08","14,731.48",142,"2,149,065","15,134.26",501,"7,824,962.08","15,618.69",0.28,0.27,0.25,0,0.009,0.78,0,0.21,"20,392,000",0.93,0
dc38666d-b362-45c4-8de4-184e9d3d3498,"February 11, 2023",App User,Rivers,,South South,"September 4, 2023, 13:06","February 11, 2023, 23:30",801,205,"1,006",55,"1,481","10,253,918.46","6,923.65",0,0,0,0,0,0,0,0,0.13,0.54,0.23,0.2,0,0.024,"8,462,434",0.83,1
c1c69d9c-2960-492c-972e-9d42c8bd86a2,"September 24, 2023",Terminal User,Kaduna,Male,North,"October 9, 2023, 14:43","October 9, 2023, 13:25",766,0,781,36,1,"1,500","1,500",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
502e8058-95c0-4b4f-9f15-f7e6a2bac746,"May 14, 2022",App User,Oyo,,South West,"September 13, 2022, 10:58","May 17, 2022, 09:57","1,157",119,"1,279",0,249,"2,312,420","9,286.83",0,0,0,0,0,0,0,0,0.48,0.47,0.35,0.088,0,0.088,"348,600",0.98,1
cea0ad9f-225c-40da-94db-23a0fbb10813,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d4d1066c-5fcf-4c18-a695-d3617da6da6f,"March 18, 2025",App User,FCT Abuja,Male,North,,,,,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f6c48f5-75f5-4730-8536-2f9b944d26da,"September 25, 2025",App User,Benue,Male,North,,,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ca0f894-6846-4183-a7d6-5c1439ff77f7,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,730",0,1
b7b1e332-76e7-4e17-ba23-604475c2b80f,"February 11, 2023",App User,Oyo,,South West,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,700",0,1
72a8a865-8c3c-4b52-ab3b-547ac63187c8,"March 13, 2024",App User,Oyo,Female,South West,,,,,610,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543f47d3-be25-4935-b582-6738a6813fa4,"February 11, 2023",Terminal User,Sokoto,Male,North,"April 3, 2025, 09:22","January 11, 2023, 21:08",224,813,"1,006",29,186,"5,324,679","28,627.31",0,0,0,0,0,0,0,0,4.2,0.086,0.52,0.33,0,0.059,"1,004,400",0.72,1
20ec53af-e704-4e99-92f8-ffe9285f27f5,"April 11, 2023",Terminal User,Oyo,Female,South West,"November 9, 2024, 12:13","April 12, 2023, 06:22",369,577,947,23,"3,995","25,305,727.06","6,334.35",0,0,0,0,0,0,0,0,0.14,0.52,0.39,0.076,0,0.016,0,0.83,1
51a3b9ac-0c40-42e1-9c34-ae6bb3ea878f,"February 6, 2025",App User,Katsina,Male,North,,,,,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee10f62a-0f02-4634-b3df-0cb781615b31,"October 16, 2023",Terminal User,Rivers,Female,South South,"October 24, 2023, 17:45","October 16, 2023, 13:19",751,8,759,40,77,"2,411,220","31,314.55",0,0,0,0,0,0,0,0,0.11,0.29,0.21,0.44,0,0.065,"1,232,000",0.81,1
6ece3776-3276-4d99-86ee-a84fc1f7100d,"February 11, 2023",Terminal User,Lagos,,Lagos,"October 19, 2023, 10:48","February 2, 2023, 15:36",756,259,"1,006",0,3,"80,020","26,673.33",0,0,0,0,0,0,0,0,58.5,0.33,0.33,0.33,0,0,"800,415",1,1
28498e30-0ff0-4599-a54e-279ab69c640c,"September 13, 2023",App User,Kwara,Male,South West,,,,,792,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51f29a93-45f6-4b7f-9525-e92fd9b159bb,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f341a238-c596-44a1-978a-d5d8186d9502,"January 19, 2023",App User,Oyo,Male,South West,,,,,"1,029",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0f01223-7fa3-45ba-8ce4-4669eeb877c6,"December 15, 2023",App User,Kano,Female,North,,,,,699,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32ca4787-61fe-4827-b77c-e294884eee98,"March 20, 2024",App User,Ogun,Female,South West,,,,,603,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb518b46-d4ee-4ed5-8ac6-c1bdbf5ec7b1,"February 11, 2023",App User,Imo,,South East,"September 29, 2023, 16:02","February 11, 2023, 23:30",776,230,"1,006",26,76,"200,390","2,636.71",0,0,0,0,0,0,0,0,2.45,0,0.38,0.47,0,0.14,"2,388,680",1,1
04165fbf-e693-496e-ba48-c86849884550,"February 11, 2023",App User,Lagos,Female,Lagos,"August 19, 2025, 14:30","February 11, 2023, 23:30",86,920,"1,006",0,"1,151","64,681,711","56,196.1",0,0,0,11,"364,325","33,120.45",0,0,0.59,0,0.049,0.8,0,0.15,"12,085,500",0.93,1
9db745a6-d100-4e69-a6e2-769bde1d6c19,"February 11, 2023",Terminal User,Lagos,Female,Lagos,"July 25, 2025, 06:16","January 15, 2023, 14:28",111,922,"1,006",47,"5,844","162,081,495.53","27,734.68",0,0,0,0,0,0,0,0,0.15,0.18,0.11,0.5,0,0.2,"76,848,600",0.89,1
23de15b9-cb29-4c28-a178-338dd38d99d3,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,750",0,1
d856adb8-bbe3-42f8-85f3-761de37125fe,"February 11, 2023",App User,Lagos,Male,Lagos,"November 11, 2025, 16:38","January 17, 2023, 11:46",2,"1,029","1,006",0,"1,837","56,939,892.52","30,996.13",9,"30,500","3,388.89",104,"1,037,354","9,974.56",0.09,0.03,0.55,0,0.059,0.68,0,0.26,"23,991,220",0.87,0
6fb96687-020b-4049-846b-2c99912789cd,"February 11, 2023",Terminal User,Lagos,Female,Lagos,"July 21, 2024, 14:33","January 11, 2023, 18:19",480,557,"1,006",40,"1,479","19,432,419.12","13,138.89",0,0,0,0,0,0,0,0,0.35,0.39,0.12,0.43,0,0.052,"14,790",0.87,1
4514679e-b487-425f-8b75-d0bfbc6d5cf3,"February 11, 2023",App User,Enugu,Female,South East,"November 12, 2025, 16:17","January 11, 2023, 10:25",0,"1,036","1,006",0,"3,583","9,878,218.72","2,756.97",100,"271,526","2,715.26",319,"1,740,726","5,456.82",0.31,0.16,0.28,0,0.13,0.64,0,0.23,"162,596,540",0.89,0
1b781c6f-8b0c-4191-b930-556068f8478d,"February 11, 2023",App User,Sokoto,Male,North,"December 24, 2023, 13:27","January 16, 2023, 14:44",690,342,"1,006",39,13,"138,950","10,688.46",0,0,0,0,0,0,0,0,25.17,0,0.69,0.077,0,0.23,"62,400",1,1
0cb62db8-8a66-4c0a-a84c-bd60d6c3b99b,"April 14, 2023",Terminal User,Lagos,Female,Lagos,"December 5, 2024, 17:12","April 14, 2023, 16:55",343,601,944,54,"1,647","25,201,714","15,301.59",0,0,0,0,0,0,0,0,0.37,0.32,0.33,0.2,0,0.14,"12,023,100",0.88,1
691870e4-7d94-4e98-89cd-6a415dd6a73b,"October 5, 2023",Terminal User,Oyo,Male,South West,"December 1, 2024, 20:27","October 7, 2023, 08:27",347,421,770,47,303,"5,970,686","19,705.23",0,0,0,0,0,0,0,0,1.39,0.42,0.47,0.083,0,0.033,"24,927,810",0.79,1
b5b5437f-4057-4309-a4a8-f57eb725aca1,"February 11, 2023",App User,Anambra,,South East,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,450",0,1
e99f168d-9c21-49b3-9a20-de8f475251da,"February 11, 2023",Terminal User,Lagos,Female,Lagos,"August 2, 2024, 11:44","January 11, 2023, 08:06",468,569,"1,006",41,"3,954","33,422,389.22","8,452.8",0,0,0,0,0,0,0,0,0.14,0.6,0.12,0.23,0,0.053,"102,985,884",0.85,1
b2c30776-5cba-4caf-a213-29cb95f38426,"February 11, 2023",App User,Ebonyi,,South East,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,1
2629351a-9e33-4dd7-a4df-d8405bd9f909,"February 11, 2023",App User,Oyo,,South West,"April 25, 2023, 09:50","February 11, 2023, 23:30",933,73,"1,006",0,134,"831,466","6,204.97",0,0,0,0,0,0,0,0,0.47,0.65,0.29,0.06,0,0,"3,150,340",0.88,1
88c3ca4c-d314-4614-9790-55d20eea16f8,"December 9, 2022",App User,Ogun,,South West,"February 6, 2023, 08:18","December 16, 2022, 16:33","1,011",52,"1,070",0,49,"535,284","10,924.16",0,0,0,0,0,0,0,0,1.08,0.31,0.45,0.18,0,0.061,"463,050",0.78,1
689004b0-61fc-4469-80a9-e63fd9ade873,"April 14, 2023",App User,Ogun,,South West,,,,,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13ee9589-671d-47f5-8215-16d1fd16f353,"October 11, 2025",App User,Ekiti,Male,South West,"November 6, 2025, 15:37","October 11, 2025, 19:12",7,26,33,0,2,"2,500","1,250",1,"2,000","2,000",2,"2,500","1,250",0.5,0.8,26,0,0,0,0,1,0,1,0
